trip_id,starttime,stoptime,bikeid,tripduration,from_station_name,to_station_name,from_station_id,to_station_id,usertype,gender,birthyear,year,month,season,start_dayofweek,stop_dayofweek,start_weekday,start_workweekday,stop_weekday,stop_workweekday,start_hour,stop_hour,start_wokdayhour,stop_wokdayhour,age
48990,2015-03-21 11:45:00,2015-03-21 11:55:00,SEA00120,573.048,9th Ave N & Mercer St,Dexter Ave N & Aloha St,DPD-01,SLU-02,Member,Male,1981.0,2015,3,Spring,5,5,Saturday,Weekend,Saturday,Weekend,11,11,Work,Work,34.0
10557,2014-11-07 09:04:00,2014-11-07 09:10:00,SEA00190,366.886,E Harrison St & Broadway Ave E,Pine St & 9th Ave,CH-02,SLU-16,Member,Male,1979.0,2014,11,Fall,4,4,Friday,Weekday,Friday,Weekday,9,9,Work,Work,35.0
253608,2016-08-27 15:33:00,2016-08-27 15:47:00,SEA00451,830.462,Lake Union Park / Valley St & Boren Ave N,Thomas St & 5th Ave N,SLU-17,SLU-22,Short-Term Pass Holder,,,2016,8,Summer,5,5,Saturday,Weekend,Saturday,Weekend,15,15,Work,Work,
203464,2016-04-29 15:38:00,2016-04-29 15:44:00,SEA00204,356.525,Union St & 4th Ave,PATH / 9th Ave & Westlake Ave,CBD-04,SLU-07,Member,Male,1977.0,2016,4,Spring,4,4,Friday,Weekday,Friday,Weekday,15,15,Work,Work,39.0
145914,2015-09-18 06:42:00,2015-09-18 06:45:00,SEA00360,191.127,Bellevue Ave & E Pine St,Cal Anderson Park / 11th Ave & Pine St,CH-12,CH-08,Member,Male,1980.0,2015,9,Fall,4,4,Friday,Weekday,Friday,Weekday,6,6,Morning,Morning,35.0
240806,2016-07-30 11:00:00,2016-07-30 13:52:00,SEA00014,10326.451,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,UD-01,UD-01,Short-Term Pass Holder,,,2016,7,Summer,5,5,Saturday,Weekend,Saturday,Weekend,11,13,Work,Work,
74212,2015-05-16 11:31:00,2015-05-16 11:43:00,SEA00124,709.335,Frye Art Museum / Terry Ave & Columbia St,E Pine St & 16th Ave,FH-01,CH-07,Short-Term Pass Holder,,,2015,5,Spring,5,5,Saturday,Weekend,Saturday,Weekend,11,11,Work,Work,
24930,2014-12-31 07:52:00,2014-12-31 08:10:00,SEA00190,1033.078,15th Ave E & E Thomas St,12th Ave & NE Campus Pkwy,CH-05,UD-04,Member,Male,1975.0,2014,12,Winter,2,2,Wednesday,Weekday,Wednesday,Weekday,7,8,Morning,Morning,39.0
168796,2015-11-23 17:55:00,2015-11-23 18:02:00,SEA00208,410.686,Republican St & Westlake Ave N,Westlake Ave & 6th Ave,SLU-04,SLU-15,Member,Male,1990.0,2015,11,Fall,0,0,Monday,Weekday,Monday,Weekday,17,18,Work,Evening,25.0
165040,2015-11-07 00:04:00,2015-11-07 00:11:00,SEA00371,399.924,Cal Anderson Park / 11th Ave & Pine St,Terry Ave & Stewart St,CH-08,SLU-20,Short-Term Pass Holder,,,2015,11,Fall,5,5,Saturday,Weekend,Saturday,Weekend,0,0,Morning,Morning,
14234,2014-11-16 13:02:00,2014-11-16 13:07:00,SEA00412,262.167,15th Ave E & E Thomas St,E Pine St & 16th Ave,CH-05,CH-07,Member,Other,1966.0,2014,11,Fall,6,6,Sunday,Weekend,Sunday,Weekend,13,13,Work,Work,48.0
118189,2015-07-29 08:37:00,2015-07-29 08:45:00,SEA00477,521.042,1st Ave & Marion St,6th Ave & Blanchard St,CBD-05,BT-04,Member,Male,1962.0,2015,7,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,8,8,Morning,Morning,53.0
38621,2015-02-18 12:33:00,2015-02-18 12:46:00,SEA00128,800.388,3rd Ave & Broad St,2nd Ave & Pine St,BT-01,CBD-13,Member,Female,1963.0,2015,2,Winter,2,2,Wednesday,Weekday,Wednesday,Weekday,12,12,Work,Work,52.0
161500,2015-10-26 08:54:00,2015-10-26 09:02:00,SEA00136,486.269,3rd Ave & Broad St,2nd Ave & Spring St,BT-01,CBD-06,Member,Male,1984.0,2015,10,Fall,0,0,Monday,Weekday,Monday,Weekday,8,9,Morning,Work,31.0
247884,2016-08-14 17:01:00,2016-08-14 17:09:00,SEA00196,443.976,Summit Ave E & E Republican St,Westlake Ave & 6th Ave,CH-03,SLU-15,Member,Male,1978.0,2016,8,Summer,6,6,Sunday,Weekend,Sunday,Weekend,17,17,Work,Work,38.0
244591,2016-08-07 16:59:00,2016-08-07 17:48:00,SEA00204,2912.161,3rd Ave & Broad St,Pier 69 / Alaskan Way & Clay St,BT-01,WF-01,Short-Term Pass Holder,,,2016,8,Summer,6,6,Sunday,Weekend,Sunday,Weekend,16,17,Work,Work,
186578,2016-02-27 09:29:00,2016-02-27 09:39:00,SEA00425,566.672,2nd Ave & Pine St,3rd Ave & Broad St,CBD-13,BT-01,Short-Term Pass Holder,,,2016,2,Winter,5,5,Saturday,Weekend,Saturday,Weekend,9,9,Work,Work,
215727,2016-06-01 17:31:00,2016-06-01 17:39:00,SEA00133,438.195,Union St & 4th Ave,Occidental Park / Occidental Ave S & S Washington St,CBD-04,PS-04,Member,Male,1956.0,2016,6,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,17,17,Work,Work,60.0
252830,2016-08-25 19:26:00,2016-08-25 19:41:00,SEA00204,884.613,Union St & 4th Ave,E Pine St & 16th Ave,CBD-04,CH-07,Member,Male,1980.0,2016,8,Summer,3,3,Thursday,Weekday,Thursday,Weekday,19,19,Evening,Evening,36.0
187559,2016-03-03 12:10:00,2016-03-03 12:19:00,SEA00229,483.8,12th Ave & E Denny Way,PATH / 9th Ave & Westlake Ave,CH-06,SLU-07,Member,Male,1991.0,2016,3,Spring,3,3,Thursday,Weekday,Thursday,Weekday,12,12,Work,Work,25.0
238681,2016-07-25 16:25:00,2016-07-25 16:40:00,SEA00385,847.186,E Blaine St & Fairview Ave E,Key Arena / 1st Ave N & Harrison St,EL-03,SLU-19,Member,Female,1974.0,2016,7,Summer,0,0,Monday,Weekday,Monday,Weekday,16,16,Work,Work,42.0
104483,2015-07-07 19:08:00,2015-07-07 19:19:00,SEA00443,627.287,Pier 69 / Alaskan Way & Clay St,1st Ave & Marion St,WF-01,CBD-05,Member,Male,1989.0,2015,7,Summer,1,1,Tuesday,Weekday,Tuesday,Weekday,19,19,Evening,Evening,26.0
68124,2015-05-04 09:18:00,2015-05-04 09:31:00,SEA00252,781.373,Cal Anderson Park / 11th Ave & Pine St,Occidental Park / Occidental Ave S & S Washington St,CH-08,PS-04,Member,Male,1986.0,2015,5,Spring,0,0,Monday,Weekday,Monday,Weekday,9,9,Work,Work,29.0
35049,2015-02-08 17:02:00,2015-02-08 17:09:00,SEA00049,400.859,Westlake Ave & 6th Ave,REI / Yale Ave N & John St,SLU-15,SLU-01,Member,Male,1985.0,2015,2,Winter,6,6,Sunday,Weekend,Sunday,Weekend,17,17,Work,Work,30.0
47285,2015-03-16 10:33:00,2015-03-16 10:38:00,SEA00196,290.957,Pine St & 9th Ave,REI / Yale Ave N & John St,SLU-16,SLU-01,Member,Male,1987.0,2015,3,Spring,0,0,Monday,Weekday,Monday,Weekday,10,10,Work,Work,28.0
184647,2016-02-19 08:04:00,2016-02-19 08:10:00,SEA00349,342.678,Lake Union Park / Valley St & Boren Ave N,Dexter Ave N & Aloha St,SLU-17,SLU-02,Short-Term Pass Holder,,,2016,2,Winter,4,4,Friday,Weekday,Friday,Weekday,8,8,Morning,Morning,
16513,2014-11-23 14:37:00,2014-11-23 14:40:00,SEA00140,181.453,E Harrison St & Broadway Ave E,Harvard Ave & E Pine St,CH-02,CH-09,Member,Male,1989.0,2014,11,Fall,6,6,Sunday,Weekend,Sunday,Weekend,14,14,Work,Work,25.0
237648,2016-07-23 14:47:00,2016-07-23 15:00:00,SEA00167,791.378,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-01,WF-04,Short-Term Pass Holder,,,2016,7,Summer,5,5,Saturday,Weekend,Saturday,Weekend,14,15,Work,Work,
10746,2014-11-07 16:18:00,2014-11-07 16:34:00,SEA00366,953.423,Lake Union Park / Valley St & Boren Ave N,Lake Union Park / Valley St & Boren Ave N,SLU-17,SLU-17,Member,Female,1969.0,2014,11,Fall,4,4,Friday,Weekday,Friday,Weekday,16,16,Work,Work,45.0
10491,2014-11-07 00:51:00,2014-11-07 00:56:00,SEA00253,258.925,15th Ave E & E Thomas St,Summit Ave E & E Republican St,CH-05,CH-03,Member,Male,1989.0,2014,11,Fall,4,4,Friday,Weekday,Friday,Weekday,0,0,Morning,Morning,25.0
252728,2016-08-25 17:03:00,2016-08-25 17:11:00,SEA00317,439.304,Key Arena / 1st Ave N & Harrison St,2nd Ave & Pine St,SLU-19,CBD-13,Member,Male,1992.0,2016,8,Summer,3,3,Thursday,Weekday,Thursday,Weekday,17,17,Work,Work,24.0
114920,2015-07-23 16:01:00,2015-07-23 17:43:00,SEA00214,6096.581,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,,,2015,7,Summer,3,3,Thursday,Weekday,Thursday,Weekday,16,17,Work,Work,
29759,2015-01-20 16:42:00,2015-01-20 16:50:00,SEA00037,451.532,Pine St & 9th Ave,PATH / 9th Ave & Westlake Ave,SLU-16,SLU-07,Member,Male,1972.0,2015,1,Winter,1,1,Tuesday,Weekday,Tuesday,Weekday,16,16,Work,Work,43.0
97712,2015-06-26 17:22:00,2015-06-26 17:27:00,SEA00458,308.032,2nd Ave & Spring St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,CBD-06,PS-05,Member,Male,1960.0,2015,6,Summer,4,4,Friday,Weekday,Friday,Weekday,17,17,Work,Work,55.0
131166,2015-08-18 20:20:00,2015-08-18 20:29:00,SEA00065,591.534,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,WF-04,PS-05,Short-Term Pass Holder,,,2015,8,Summer,1,1,Tuesday,Weekday,Tuesday,Weekday,20,20,Evening,Evening,
147825,2015-09-22 12:33:00,2015-09-22 12:37:00,SEA00466,227.867,Republican St & Westlake Ave N,Dexter Ave N & Aloha St,SLU-04,SLU-02,Member,Male,1980.0,2015,9,Fall,1,1,Tuesday,Weekday,Tuesday,Weekday,12,12,Work,Work,35.0
195904,2016-04-04 19:50:00,2016-04-04 19:58:00,SEA00110,478.752,E Harrison St & Broadway Ave E,E Pine St & 16th Ave,CH-02,CH-07,Member,Male,1970.0,2016,4,Spring,0,0,Monday,Weekday,Monday,Weekday,19,19,Evening,Evening,46.0
105099,2015-07-08 17:58:00,2015-07-08 18:21:00,SEA00233,1347.421,9th Ave N & Mercer St,12th Ave & E Mercer St,DPD-01,CH-15,Short-Term Pass Holder,,,2015,7,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,17,18,Work,Evening,
145407,2015-09-16 16:08:00,2015-09-16 16:13:00,SEA00249,330.127,Union St & 4th Ave,PATH / 9th Ave & Westlake Ave,CBD-04,SLU-07,Member,Female,1988.0,2015,9,Fall,2,2,Wednesday,Weekday,Wednesday,Weekday,16,16,Work,Work,27.0
101848,2015-07-04 00:34:00,2015-07-04 00:48:00,SEA00102,845.413,Pier 69 / Alaskan Way & Clay St,2nd Ave & Pine St,WF-01,CBD-13,Short-Term Pass Holder,,,2015,7,Summer,5,5,Saturday,Weekend,Saturday,Weekend,0,0,Morning,Morning,
91642,2015-06-16 08:55:00,2015-06-16 09:03:00,SEA00415,458.251,3rd Ave & Broad St,2nd Ave & Spring St,BT-01,CBD-06,Member,Male,1984.0,2015,6,Summer,1,1,Tuesday,Weekday,Tuesday,Weekday,8,9,Morning,Work,31.0
175937,2016-01-04 17:41:00,2016-01-04 17:57:00,SEA00388,976.17,Dexter Ave & Denny Way,Harvard Ave & E Pine St,SLU-18,CH-09,Member,Male,1985.0,2016,1,Winter,0,0,Monday,Weekday,Monday,Weekday,17,17,Work,Work,31.0
195881,2016-04-04 18:57:00,2016-04-04 19:05:00,SEA00267,429.755,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Pier 69 / Alaskan Way & Clay St,WF-04,WF-01,Short-Term Pass Holder,,,2016,4,Spring,0,0,Monday,Weekday,Monday,Weekday,18,19,Evening,Evening,
46582,2015-03-13 09:54:00,2015-03-13 10:09:00,SEA00043,873.473,3rd Ave & Broad St,Pier 69 / Alaskan Way & Clay St,BT-01,WF-01,Short-Term Pass Holder,,,2015,3,Spring,4,4,Friday,Weekday,Friday,Weekday,9,10,Work,Work,
41997,2015-02-28 20:54:00,2015-02-28 22:38:00,SEA00326,6205.852,Westlake Ave & 6th Ave,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,SLU-15,WF-04,Short-Term Pass Holder,,,2015,2,Winter,5,5,Saturday,Weekend,Saturday,Weekend,20,22,Evening,Night,
133053,2015-08-21 21:54:00,2015-08-21 22:27:00,SEA00440,1982.054,Bellevue Ave & E Pine St,Bellevue Ave & E Pine St,CH-12,CH-12,Member,Male,1990.0,2015,8,Summer,4,4,Friday,Weekday,Friday,Weekday,21,22,Night,Night,25.0
239003,2016-07-26 10:56:00,2016-07-26 10:59:00,SEA00347,183.649,Dexter Ave N & Aloha St,Mercer St & 9th Ave N,SLU-02,SLU-21,Member,Male,1987.0,2016,7,Summer,1,1,Tuesday,Weekday,Tuesday,Weekday,10,10,Work,Work,29.0
54824,2015-04-06 11:01:00,2015-04-06 11:20:00,SEA00214,1109.522,E Harrison St & Broadway Ave E,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,CH-02,PS-05,Member,Male,1981.0,2015,4,Spring,0,0,Monday,Weekday,Monday,Weekday,11,11,Work,Work,34.0
179298,2016-01-22 11:40:00,2016-01-22 11:45:00,SEA00149,294.445,Occidental Park / Occidental Ave S & S Washington St,2nd Ave & Spring St,PS-04,CBD-06,Member,Male,1988.0,2016,1,Winter,4,4,Friday,Weekday,Friday,Weekday,11,11,Work,Work,28.0
212531,2016-05-23 08:50:00,2016-05-23 08:52:00,SEA00343,100.174,E Pine St & 16th Ave,Cal Anderson Park / 11th Ave & Pine St,CH-07,CH-08,Member,Male,1985.0,2016,5,Spring,0,0,Monday,Weekday,Monday,Weekday,8,8,Morning,Morning,31.0
79297,2015-05-26 05:24:00,2015-05-26 05:32:00,SEA00053,471.069,Cal Anderson Park / 11th Ave & Pine St,2nd Ave & Spring St,CH-08,CBD-06,Member,Female,1988.0,2015,5,Spring,1,1,Tuesday,Weekday,Tuesday,Weekday,5,5,Morning,Morning,27.0
177479,2016-01-11 17:03:00,2016-01-11 17:14:00,SEA00362,638.838,Dexter Ave N & Aloha St,Dexter Ave & Denny Way,SLU-02,SLU-18,Member,Male,1985.0,2016,1,Winter,0,0,Monday,Weekday,Monday,Weekday,17,17,Work,Work,31.0
213986,2016-05-27 16:12:00,2016-05-27 16:18:00,SEA00317,332.208,Republican St & Westlake Ave N,PATH / 9th Ave & Westlake Ave,SLU-04,SLU-07,Member,Male,1987.0,2016,5,Spring,4,4,Friday,Weekday,Friday,Weekday,16,16,Work,Work,29.0
252335,2016-08-24 18:16:00,2016-08-24 18:22:00,SEA00323,375.931,Broadway and E Denny Way,Westlake Ave & 6th Ave,CH-16,SLU-15,Member,Male,1995.0,2016,8,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,18,18,Evening,Evening,21.0
236037,2016-07-19 16:49:00,2016-07-19 17:20:00,SEA00351,1839.445,12th Ave & NE Campus Pkwy,Lake Union Park / Valley St & Boren Ave N,UD-04,SLU-17,Short-Term Pass Holder,,,2016,7,Summer,1,1,Tuesday,Weekday,Tuesday,Weekday,16,17,Work,Work,
36565,2015-02-13 11:40:00,2015-02-13 11:48:00,SEA00236,459.539,Summit Ave E & E Republican St,7th Ave & Union St,CH-03,CBD-03,Member,Male,1985.0,2015,2,Winter,4,4,Friday,Weekday,Friday,Weekday,11,11,Work,Work,30.0
22322,2014-12-17 18:00:00,2014-12-17 18:27:00,SEA00301,1598.34,12th Ave & E Denny Way,NE 42nd St & University Way NE,CH-06,UD-02,Member,Male,1987.0,2014,12,Winter,2,2,Wednesday,Weekday,Wednesday,Weekday,18,18,Evening,Evening,27.0
42479,2015-03-02 15:51:00,2015-03-02 15:57:00,SEA00154,328.507,2nd Ave & Blanchard St,2nd Ave & Spring St,BT-05,CBD-06,Member,Male,1970.0,2015,3,Spring,0,0,Monday,Weekday,Monday,Weekday,15,15,Work,Work,45.0
58832,2015-04-17 10:08:00,2015-04-17 10:11:00,SEA00048,225.472,Pine St & 9th Ave,PATH / 9th Ave & Westlake Ave,SLU-16,SLU-07,Member,Male,1987.0,2015,4,Spring,4,4,Friday,Weekday,Friday,Weekday,10,10,Work,Work,28.0
16488,2014-11-23 13:54:00,2014-11-23 14:04:00,SEA00208,635.797,Dexter Ave N & Aloha St,2nd Ave & Vine St,SLU-02,BT-03,Member,Male,1987.0,2014,11,Fall,6,6,Sunday,Weekend,Sunday,Weekend,13,14,Work,Work,27.0
11517,2014-11-08 18:13:00,2014-11-08 18:33:00,SEA00100,1172.922,UW Intramural Activities Building,Children's Hospital / Sandpoint Way NE & 40th Ave NE,UW-07,DPD-03,Short-Term Pass Holder,,,2014,11,Fall,5,5,Saturday,Weekend,Saturday,Weekend,18,18,Evening,Evening,
66107,2015-04-30 09:09:00,2015-04-30 09:13:00,SEA00060,290.409,Summit Ave E & E Republican St,Harvard Ave & E Pine St,CH-03,CH-09,Member,Female,1991.0,2015,4,Spring,3,3,Thursday,Weekday,Thursday,Weekday,9,9,Work,Work,24.0
22880,2014-12-19 21:08:00,2014-12-19 21:14:00,SEA00194,345.287,15th Ave E & E Thomas St,Seattle University / E Columbia St & 12th Ave,CH-05,FH-04,Member,Male,1959.0,2014,12,Winter,4,4,Friday,Weekday,Friday,Weekday,21,21,Night,Night,55.0
139724,2015-09-04 16:26:00,2015-09-04 16:36:00,SEA00357,610.15,Westlake Ave & 6th Ave,Occidental Park / Occidental Ave S & S Washington St,SLU-15,PS-04,Member,Male,1977.0,2015,9,Fall,4,4,Friday,Weekday,Friday,Weekday,16,16,Work,Work,38.0
219193,2016-06-10 08:48:00,2016-06-10 08:54:00,SEA00154,351.765,PATH / 9th Ave & Westlake Ave,Union St & 4th Ave,SLU-07,CBD-04,Member,Male,1989.0,2016,6,Summer,4,4,Friday,Weekday,Friday,Weekday,8,8,Morning,Morning,27.0
49082,2015-03-21 14:52:00,2015-03-21 15:21:00,SEA00374,1741.94,3rd Ave & Broad St,Eastlake Ave E & E Allison St,BT-01,EL-05,Member,Female,1984.0,2015,3,Spring,5,5,Saturday,Weekend,Saturday,Weekend,14,15,Work,Work,31.0
200880,2016-04-19 19:58:00,2016-04-19 20:26:00,SEA00179,1636.587,PATH / 9th Ave & Westlake Ave,PATH / 9th Ave & Westlake Ave,SLU-07,SLU-07,Short-Term Pass Holder,,,2016,4,Spring,1,1,Tuesday,Weekday,Tuesday,Weekday,19,20,Evening,Evening,
234828,2016-07-16 18:06:00,2016-07-16 18:23:00,SEA00183,1031.213,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Key Arena / 1st Ave N & Harrison St,WF-04,SLU-19,Short-Term Pass Holder,,,2016,7,Summer,5,5,Saturday,Weekend,Saturday,Weekend,18,18,Evening,Evening,
9373,2014-11-03 22:17:00,2014-11-03 22:21:00,SEA00417,276.107,UW Engineering Library / E Stevens Way NE & Jefferson Rd,12th Ave & NE Campus Pkwy,UW-06,UD-04,Member,Male,1990.0,2014,11,Fall,0,0,Monday,Weekday,Monday,Weekday,22,22,Night,Night,24.0
235254,2016-07-17 17:55:00,2016-07-17 18:14:00,SEA00122,1131.669,Lake Union Park / Valley St & Boren Ave N,Thomas St & 5th Ave N,SLU-17,SLU-22,Short-Term Pass Holder,,,2016,7,Summer,6,6,Sunday,Weekend,Sunday,Weekend,17,18,Work,Evening,
35942,2015-02-11 16:07:00,2015-02-11 16:13:00,SEA00170,346.875,Key Arena / 1st Ave N & Harrison St,PATH / 9th Ave & Westlake Ave,SLU-19,SLU-07,Member,Male,1977.0,2015,2,Winter,2,2,Wednesday,Weekday,Wednesday,Weekday,16,16,Work,Work,38.0
157421,2015-10-14 12:39:00,2015-10-14 12:49:00,SEA00255,620.336,Eastlake Ave E & E Allison St,UW Engineering Library / E Stevens Way NE & Jefferson Rd,EL-05,UW-06,Member,Male,1987.0,2015,10,Fall,2,2,Wednesday,Weekday,Wednesday,Weekday,12,12,Work,Work,28.0
69525,2015-05-07 15:58:00,2015-05-07 18:06:00,SEA00114,7715.348,Pier 69 / Alaskan Way & Clay St,Occidental Park / Occidental Ave S & S Washington St,WF-01,PS-04,Short-Term Pass Holder,,,2015,5,Spring,3,3,Thursday,Weekday,Thursday,Weekday,15,18,Work,Evening,
83521,2015-06-02 11:37:00,2015-06-02 11:57:00,SEA00410,1183.481,Key Arena / 1st Ave N & Harrison St,Pier 69 / Alaskan Way & Clay St,SLU-19,WF-01,Member,Male,1969.0,2015,6,Summer,1,1,Tuesday,Weekday,Tuesday,Weekday,11,11,Work,Work,46.0
72901,2015-05-13 16:24:00,2015-05-13 16:41:00,SEA00345,1038.486,Pier 69 / Alaskan Way & Clay St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,WF-01,PS-05,Member,Male,1963.0,2015,5,Spring,2,2,Wednesday,Weekday,Wednesday,Weekday,16,16,Work,Work,52.0
153432,2015-10-04 09:45:00,2015-10-04 10:19:00,SEA00306,2029.823,Pier 69 / Alaskan Way & Clay St,2nd Ave & Spring St,WF-01,CBD-06,Short-Term Pass Holder,,,2015,10,Fall,6,6,Sunday,Weekend,Sunday,Weekend,9,10,Work,Work,
163356,2015-11-01 21:41:00,2015-11-01 21:46:00,SEA00068,280.06,15th Ave E & E Thomas St,Harvard Ave & E Pine St,CH-05,CH-09,Member,Male,1985.0,2015,11,Fall,6,6,Sunday,Weekend,Sunday,Weekend,21,21,Night,Night,30.0
23871,2014-12-25 14:12:00,2014-12-25 14:35:00,SEA00407,1378.935,3rd Ave & Broad St,Pier 69 / Alaskan Way & Clay St,BT-01,WF-01,Short-Term Pass Holder,,,2014,12,Winter,3,3,Thursday,Weekday,Thursday,Weekday,14,14,Work,Work,
98676,2015-06-28 16:57:00,2015-06-28 17:34:00,SEA00179,2186.31,3rd Ave & Broad St,Dexter Ave N & Aloha St,BT-01,SLU-02,Short-Term Pass Holder,,,2015,6,Summer,6,6,Sunday,Weekend,Sunday,Weekend,16,17,Work,Work,
165257,2015-11-09 07:44:00,2015-11-09 09:40:00,SEA00393,6946.597,3rd Ave & Broad St,3rd Ave & Broad St,BT-01,BT-01,Short-Term Pass Holder,,,2015,11,Fall,0,0,Monday,Weekday,Monday,Weekday,7,9,Morning,Work,
254611,2016-08-30 09:12:00,2016-08-30 09:21:00,SEA00007,549.024,2nd Ave & Vine St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,BT-03,PS-05,Member,Male,1964.0,2016,8,Summer,1,1,Tuesday,Weekday,Tuesday,Weekday,9,9,Work,Work,52.0
151938,2015-09-30 17:42:00,2015-09-30 17:49:00,SEA00139,412.181,Pine St & 9th Ave,REI / Yale Ave N & John St,SLU-16,SLU-01,Member,Male,1992.0,2015,9,Fall,2,2,Wednesday,Weekday,Wednesday,Weekday,17,17,Work,Work,23.0
8096,2014-11-01 02:32:00,2014-11-01 03:27:00,SEA00500,3314.303,1st Ave & Marion St,9th Ave N & Mercer St,CBD-05,DPD-01,Short-Term Pass Holder,,,2014,11,Fall,5,5,Saturday,Weekend,Saturday,Weekend,2,3,Morning,Morning,
99629,2015-06-30 13:32:00,2015-06-30 13:42:00,SEA00145,602.896,3rd Ave & Broad St,2nd Ave & Pine St,BT-01,CBD-13,Member,Female,1951.0,2015,6,Summer,1,1,Tuesday,Weekday,Tuesday,Weekday,13,13,Work,Work,64.0
24710,2014-12-29 20:10:00,2014-12-29 20:14:00,SEA00186,220.469,Cal Anderson Park / 11th Ave & Pine St,Harvard Ave & E Pine St,CH-08,CH-09,Member,Male,1987.0,2014,12,Winter,0,0,Monday,Weekday,Monday,Weekday,20,20,Evening,Evening,27.0
138517,2015-09-02 08:42:00,2015-09-02 08:47:00,SEA00405,298.343,Summit Ave E & E Republican St,REI / Yale Ave N & John St,CH-03,SLU-01,Member,Male,1992.0,2015,9,Fall,2,2,Wednesday,Weekday,Wednesday,Weekday,8,8,Morning,Morning,23.0
167107,2015-11-17 05:42:00,2015-11-17 05:51:00,SEA00134,531.493,12th Ave & E Denny Way,1st Ave & Marion St,CH-06,CBD-05,Member,Male,1989.0,2015,11,Fall,1,1,Tuesday,Weekday,Tuesday,Weekday,5,5,Morning,Morning,26.0
206563,2016-05-06 11:43:00,2016-05-06 11:50:00,SEA00410,405.973,6th Ave S & S King St,City Hall / 4th Ave & James St,ID-04,CBD-07,Member,Male,1967.0,2016,5,Spring,4,4,Friday,Weekday,Friday,Weekday,11,11,Work,Work,49.0
37383,2015-02-15 08:50:00,2015-02-15 09:09:00,SEA00462,1136.925,E Harrison St & Broadway Ave E,6th Ave S & S King St,CH-02,ID-04,Member,Male,1975.0,2015,2,Winter,6,6,Sunday,Weekend,Sunday,Weekend,8,9,Morning,Work,40.0
202925,2016-04-27 17:12:00,2016-04-27 17:18:00,SEA00326,356.441,15th Ave NE & NE 40th St,UW Intramural Activities Building,UW-04,UW-07,Member,Male,1971.0,2016,4,Spring,2,2,Wednesday,Weekday,Wednesday,Weekday,17,17,Work,Work,45.0
144853,2015-09-15 15:34:00,2015-09-15 16:00:00,SEA00241,1548.263,1st Ave & Marion St,3rd Ave & Broad St,CBD-05,BT-01,Short-Term Pass Holder,,,2015,9,Fall,1,1,Tuesday,Weekday,Tuesday,Weekday,15,16,Work,Work,
111607,2015-07-18 11:47:00,2015-07-18 12:00:00,SEA00311,756.318,15th Ave E & E Thomas St,2nd Ave & Pine St,CH-05,CBD-13,Member,Male,1962.0,2015,7,Summer,5,5,Saturday,Weekend,Saturday,Weekend,11,12,Work,Work,53.0
12704,2014-11-11 22:14:00,2014-11-11 22:23:00,SEA00141,512.593,2nd Ave & Pine St,Bellevue Ave & E Pine St,CBD-13,CH-12,Short-Term Pass Holder,,,2014,11,Fall,1,1,Tuesday,Weekday,Tuesday,Weekday,22,22,Night,Night,
11135,2014-11-08 12:10:00,2014-11-08 12:19:00,SEA00364,548.696,E Harrison St & Broadway Ave E,E Pine St & 16th Ave,CH-02,CH-07,Member,Female,1986.0,2014,11,Fall,5,5,Saturday,Weekend,Saturday,Weekend,12,12,Work,Work,28.0
194419,2016-04-01 02:06:00,2016-04-01 02:19:00,SEA00386,770.255,2nd Ave & Spring St,3rd Ave & Broad St,CBD-06,BT-01,Short-Term Pass Holder,,,2016,4,Spring,4,4,Friday,Weekday,Friday,Weekday,2,2,Morning,Morning,
25291,2015-01-02 07:22:00,2015-01-02 07:27:00,SEA00164,308.149,Bellevue Ave & E Pine St,2nd Ave & Spring St,CH-12,CBD-06,Member,Male,1984.0,2015,1,Winter,4,4,Friday,Weekday,Friday,Weekday,7,7,Morning,Morning,31.0
115590,2015-07-24 17:22:00,2015-07-24 17:33:00,SEA00402,667.134,Republican St & Westlake Ave N,2nd Ave & Pine St,SLU-04,CBD-13,Member,Male,1991.0,2015,7,Summer,4,4,Friday,Weekday,Friday,Weekday,17,17,Work,Work,24.0
183321,2016-02-11 16:05:00,2016-02-11 16:07:00,SEA00280,137.391,E Harrison St & Broadway Ave E,Summit Ave & E Denny Way,CH-02,CH-01,Member,Female,1992.0,2016,2,Winter,3,3,Thursday,Weekday,Thursday,Weekday,16,16,Work,Work,24.0
